DateTime|Occupied|Target|Move|RA|Dec|ExposureTime|#Exposure|Filter|Description
2023-07-07T04:26:00.000|1|C9DUKP2|1|245.434|16.09|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0426, RA: 16:21:44.28, DEC: 16:05:24, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:27:00.000|1|C9DUKP2|1|245.436|16.088|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0427, RA: 16:21:44.64, DEC: 16:05:16.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:28:00.000|1|C9DUKP2|1|245.437|16.086|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0428, RA: 16:21:45, DEC: 16:05:09.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:29:00.000|1|C9DUKP2|1|245.44|16.084|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0429, RA: 16:21:45.72, DEC: 16:05:02.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:30:00.000|1|C9DUKP2|1|245.442|16.082|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0430, RA: 16:21:46.08, DEC: 16:04:55.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:31:00.000|1|C9DUKP2|1|245.443|16.08|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0431, RA: 16:21:46.44, DEC: 16:04:48, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:32:00.000|1|C9DUKP2|1|245.445|16.078|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0432, RA: 16:21:46.8, DEC: 16:04:40.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:33:00.000|1|C9DUKP2|1|245.446|16.075|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0433, RA: 16:21:47.16, DEC: 16:04:30, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:34:00.000|1|C9DUKP2|1|245.448|16.073|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0434, RA: 16:21:47.52, DEC: 16:04:22.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:35:00.000|1|C9DUKP2|1|245.451|16.071|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0435, RA: 16:21:48.24, DEC: 16:04:15.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:36:00.000|1|C9DUKP2|1|245.452|16.069|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0436, RA: 16:21:48.6, DEC: 16:04:08.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:37:00.000|1|C9DUKP2|1|245.454|16.067|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0437, RA: 16:21:48.96, DEC: 16:04:01.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:38:00.000|1|C9DUKP2|1|245.456|16.065|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0438, RA: 16:21:49.32, DEC: 16:03:54, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:39:00.000|1|C9DUKP2|1|245.457|16.063|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0439, RA: 16:21:49.68, DEC: 16:03:46.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:40:00.000|1|C9DUKP2|1|245.46|16.06|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0440, RA: 16:21:50.4, DEC: 16:03:36, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:41:00.000|1|C9DUKP2|1|245.461|16.058|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0441, RA: 16:21:50.76, DEC: 16:03:28.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:42:00.000|1|C9DUKP2|1|245.463|16.056|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0442, RA: 16:21:51.12, DEC: 16:03:21.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:43:00.000|1|C9DUKP2|1|245.464|16.054|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0443, RA: 16:21:51.48, DEC: 16:03:14.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:44:00.000|1|C9DUKP2|1|245.466|16.052|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0444, RA: 16:21:51.84, DEC: 16:03:07.2, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:45:00.000|1|C9DUKP2|1|245.467|16.05|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0445, RA: 16:21:52.2, DEC: 16:03:00, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:46:00.000|1|C9DUKP2|1|245.47|16.048|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0446, RA: 16:21:52.92, DEC: 16:02:52.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:47:00.000|1|C9DUKP2|1|245.472|16.046|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0447, RA: 16:21:53.28, DEC: 16:02:45.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:48:00.000|1|C9DUKP2|1|245.473|16.043|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0448, RA: 16:21:53.64, DEC: 16:02:34.8, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:49:00.000|1|C9DUKP2|1|245.475|16.041|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0449, RA: 16:21:54, DEC: 16:02:27.6, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:50:00.000|1|C9DUKP2|1|245.476|16.039|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0450, RA: 16:21:54.36, DEC: 16:02:20.4, dRA: 6.6, dDEC: -7.8'
2023-07-07T04:51:00.000|1|C9DUKP2|1|245.478|16.037|1.0|600.0|CLEAR|'MPC Asteroid C9DUKP2, UT: 0451, RA: 16:21:54.72, DEC: 16:02:13.2, dRA: 6.6, dDEC: -7.8'
